HAULJOIN,VESSEL,CRUISE,HAUL,LATITUDE,LONGITUDE,GIS_STATION,SURVEY_YEAR,START_TIME,GEAR_DEPTH,NBT,SPECIES_CODE,MALE_LE30,MALE_31TO60,MALE_61TO90,MALE_91TO120,MALE_TOTAL,IMMATURE_FEMALE,MATURE_FEMALE,TOTAL_FEMALE
-6606,162,201001,163,58.66689,-171.70805,L-23,2010,13-Jul-10,90,1.2,68580,0,426.5883408,1208.666966,2204.039761,3910.393124,142.1961136,1919.647533,2061.843647
-6581,162,201001,138,56.66385,-170.13466,F-21,2010,8-Jul-10,95,2.3,68580,0,0,69.46185474,0,69.46185474,69.46185474,0,69.46185474
-6421,89,201001,62,56.00615,-165.78943,D-04,2010,20-Jun-10,105,3.3,68580,0,62.0942578,124.1885156,62.0942578,310.471289,0,0,0
-6932,162,201001,242,61.66696,-175.08573,U-27,2010,4-Aug-10,83,-1.4,68580,17376.24522,115909.777,2930.11194,0,136147.992,236793.93,25825.87035,262619.8004
-6562,162,201001,118,58.33473,-174.30468,K-27,2010,4-Jul-10,160,3.1,68580,0,0,0,0,0,134.1006292,0,134.1006292
-6756,89,201001,143,59.33459,-175.09661,N-28,2010,11-Jul-10,130,1.9,68580,0,190.6939416,0,190.6939416,381.3878833,127.1292944,1080.599003,1207.728297
-6729,89,201001,116,56.83224,-169.30033,GF2019,2010,4-Jul-10,78,0.2,68580,0,0,0,592.2558047,592.2558047,0,0,0
-6214,162,201001,95,56.35603,-169.45505,E-20,2010,25-Jun-10,132,3.8,68580,0,0,0,1016.425961,1094.612574,0,0,0
-6554,162,201001,110,56.99451,-172.62421,G-25,2010,2-Jul-10,120,3.4,68580,0,0,415.2561882,2422.327764,3252.840141,0,0,0
-6175,162,201001,56,55.33418,-165.78949,B-04,2010,17-Jun-10,118,4.2,68580,0,0,0,67.44812048,134.896241,0,0,0
-6172,162,201001,53,56.00583,-165.17913,D-05,2010,17-Jun-10,94,2.6,68580,0,0,143.2057669,143.2057669,286.4115338,0,0,0
-6180,162,201001,61,57.33214,-166.48505,H-03,2010,18-Jun-10,68,0,68580,0,77.1017646,462.6105876,77.1017646,848.1194106,154.2035292,0,154.2035292
-6908,162,201001,219,60.65627,-175.42069,R-28,2010,29-Jul-10,104,1.4,68580,475.6189904,20055.26743,6896.475361,713.4284856,28220.0601,50891.23197,0,50891.23197
-6897,162,201001,208,59.99648,-177.21053,P-31,2010,27-Jul-10,133,2,68580,0,2732.49987,1255.472913,1033.91887,5095.743,11963.91835,1772.432348,13736.3507
-6871,162,201001,182,59.33222,-174.45515,N-27,2010,22-Jul-10,118,2.4,68580,0,0,70.73505816,1414.701163,1626.906338,0,707.3505816,707.3505816
-6418,89,201001,59,55.33975,-166.3507,B-03,2010,19-Jun-10,130,4,68580,0,0,0,62.10487263,186.3146179,0,0,0
-6917,162,201001,228,60.66291,-172.11787,R-23,2010,1-Aug-10,59,-0.7,68580,0,111549.3752,22297.41838,0,133846.7936,184047.1266,61349.0422,245458.4521
-6883,162,201001,194,59.99815,-173.24361,P-25,2010,24-Jul-10,72,-1.1,68580,853.4015186,682.7212149,682.7212149,0,2218.843948,3754.966682,0,3754.966682
-6875,162,201001,186,59.66353,-173.25308,O-25,2010,23-Jul-10,93,-0.2,68580,0,4360.674206,6037.856593,1878.444273,12545.32425,35019.56824,0,35019.56824
-6916,162,201001,227,59.9861,-171.93729,P-23,2010,31-Jul-10,64,-1.3,68580,0,38943.79091,8033.591446,0,46977.38236,74674.14525,206884.1073,281558.2526
-6884,162,201001,195,59.83173,-172.91776,PO2524,2010,25-Jul-10,78,-1.2,68580,139.0113252,486.5396382,1946.158553,139.0113252,2710.720842,2293.686866,1181.596264,3475.28313
-6439,89,201001,81,58.66205,-167.23232,L-02,2010,24-Jun-10,42,1.9,68580,0,68.56723836,0,0,68.56723836,0,0,0
-6447,89,201001,89,56.66928,-167.0756,F-02,2010,25-Jun-10,94,1.1,68580,0,0,0,367.303858,489.7384774,0,0,0
-6387,89,201001,28,55.99885,-163.39093,D-08,2010,12-Jun-10,85,1.6,68580,0,0,403.9832523,134.6610841,605.9748785,0,0,0
-6424,89,201001,65,56.99806,-165.84456,G-04,2010,20-Jun-10,70,-0.2,68580,68.48196873,479.3737811,1369.639375,616.3377185,3971.954186,342.4098436,342.4098436,684.8196873
-6417,89,201001,58,54.98863,-165.75866,A-04,2010,19-Jun-10,129,3.9,68580,0,0,118.9442894,178.4164342,356.8328683,0,0,0
-19221,94,201901,143,56.99944,-172.05392,G-24,2019,9-Jul-19,116,4.4,68580,0,0,2771.452196,5168.383824,7864.931907,0,1348.274041,1348.274041
-19413,94,201901,172,60.99977,-173.49497,S-25,2019,19-Jul-19,73,2.2,68580,0,2813.052718,3567.774179,68.6110419,6449.437939,823.3325028,39039.68284,39863.01535
-19202,94,201901,124,60.00377,-169.3345,P-19,2019,5-Jul-19,44,3.9,68580,0,357.9642593,1861.414148,143.1857037,2362.564111,0,71.59285185,71.59285185
-19084,94,201901,95,58.34164,-167.84137,K-01,2019,27-Jun-19,57,3.9,68580,0,144.734732,723.6736601,5065.71562,6368.328208,0,0,0
-19238,162,201901,132,58.66961,-171.71027,L-23,2019,8-Jul-19,90,3.6,68580,0,2733.089116,13377.75199,935.0041712,17045.84528,0,98678.90176,98678.90176
-19385,162,201901,142,57.70899,-173.40891,I-26,2019,14-Jul-19,146,4,68580,0,0,61.87039243,123.7407849,185.6111773,0,0,0
-19233,162,201901,127,59.00371,-170.48058,M-21,2019,7-Jul-19,68,3,68580,0,236.6647412,3471.082871,7257.718731,11044.35459,0,0,0
-19297,94,201901,149,58.00852,-172.83487,J-25,2019,15-Jul-19,107,3.9,68580,0,0,581.4802558,0,581.4802558,0,2584.356692,2584.356692
-19477,162,201901,187,61.00071,-177.64832,S-31,2019,27-Jul-19,133,1.5,68580,0,0,0,1040.871903,1561.307855,0,2304.787786,2304.787786
-19454,94,201901,190,60.67027,-176.8226,R-30,2019,25-Jul-19,127,2.5,68580,0,0,1234.584378,649.7812516,1949.343755,0,3313.884383,3313.884383
-19471,162,201901,181,61.68113,-176.45055,U-29,2019,25-Jul-19,102,1.8,68580,0,123.6575746,1483.890895,370.9727237,1978.521193,0,494.6302982,494.6302982
-19419,94,201901,177,58.99417,-174.36948,M-27,2019,22-Jul-19,125,3.7,68580,0,0,138.3682775,138.3682775,345.9206937,0,415.1048325,415.1048325
-19458,94,201901,194,61.00421,-176.28088,S-29,2019,25-Jul-19,109,2.1,68580,0,67.90383786,1561.788271,203.7115136,1833.403622,0,407.4230271,407.4230271
-19453,94,201901,189,60.33242,-177.35992,Q-31,2019,24-Jul-19,146,2.3,68580,0,0,0,0,0,133.8597327,0,133.8597327
-19193,94,201901,117,57.16296,-169.31848,HG2019,2019,3-Jul-19,70,4.5,68580,0,0,298.6598869,0,298.6598869,0,0,0
-19261,162,201901,80,58.00177,-165.90045,J-04,2019,25-Jun-19,54,4.8,68580,0,0,0,75.01172983,75.01172983,0,0,0
-19288,162,201901,96,59.66813,-168.61609,O-18,2019,29-Jun-19,37,5.1,68580,0,10931.92242,25585.35035,0,36517.27277,387.6568235,77.53136469,465.1881882
-19242,162,201901,136,57.34001,-171.4736,H-23,2019,9-Jul-19,98,4.4,68580,0,125.2617787,1127.356008,501.0471148,1753.664902,0,751.5706722,751.5706722
-19460,94,201901,196,60.67369,-175.45271,R-28,2019,26-Jul-19,104,2.3,68580,0,144.6499943,3254.624871,433.9499828,3833.224848,0,6726.224733,6726.224733
-19089,94,201901,99,57.98794,-167.80798,J-01,2019,28-Jun-19,64,3.7,68580,0,0,371.6794599,223.0076759,594.6871358,0,0,0
-19243,162,201901,137,57.00741,-171.39197,G-23,2019,9-Jul-19,107,4.6,68580,0,0,3870.210512,5092.382253,9098.389625,0,68441.61748,68441.61748
-19268,162,201901,92,60.3366,-167.25795,Q-02,2019,28-Jun-19,29,8.9,68580,0,74.75329622,74.75329622,0,149.5065924,0,0,0
-19393,162,201901,150,59.32022,-173.79936,N-26,2019,16-Jul-19,109,3.2,68580,0,0,0,494.7045295,680.218728,0,0,0
-18862,94,201901,34,56.00638,-163.39163,D-08,2019,10-Jun-19,86,4.5,68580,0,0,215.0924272,215.0924272,430.1848545,0,0,0
-19247,162,201901,71,55.65915,-166.98028,C-02,2019,23-Jun-19,133,4.5,68580,0,0,64.76522224,64.76522224,129.5304445,0,0,0
-16943,162,201701,129,60.33333,-174.08797,Q-26,2017,21-Jul-17,88,0.4,68580,1185.221987,73376.01574,11528.97751,2909.181241,88999.39647,30923.51911,152462.6465,183386.1656
-16939,162,201701,125,59.66321,-173.87824,O-26,2017,20-Jul-17,102,2,68580,0,76.05032924,532.3523047,912.6039509,1521.006585,152.1006585,1901.258231,2053.358889
-16591,162,201701,76,57.84521,-169.36049,JI2019,2017,2-Jul-17,65,1.2,68580,0,136.0803121,408.2409364,204.1204682,748.4417168,0,68.04015607,68.04015607
-16771,162,201701,93,58.33586,-169.73145,K-20,2017,8-Jul-17,67,1.4,68580,144.5961269,3687.201235,31955.74404,1662.855459,37522.69492,1229.067078,4337.883806,5566.950885
-16773,162,201701,95,58.6658,-169.15747,L-19,2017,8-Jul-17,60,0.7,68580,0,5451.260972,39306.46069,2008.359305,46837.80809,358.6355902,71.72711805,430.3627083
-16537,162,201701,34,56.0021,-165.78438,D-04,2017,23-Jun-17,106,3.9,68580,0,0,277.1359993,623.5559984,1316.395997,0,6512.695983,6512.695983
-16573,162,201701,58,57.99206,-167.17147,J-02,2017,28-Jun-17,62,0.5,68580,0,0,289.6265364,289.6265364,579.2530728,0,0,0
-16769,162,201701,91,58.32613,-171.02152,K-22,2017,7-Jul-17,82,1.5,68580,69.28503829,138.5700766,207.8551149,69.28503829,484.995268,0,0,0
-16782,162,201701,104,59.67099,-169.92231,O-20,2017,10-Jul-17,54,0.5,68580,0,78573.93991,21955.66591,241.271054,100770.8769,23001.17381,804.2368466,23805.41066
-16784,162,201701,106,59.3433,-170.54433,N-21,2017,11-Jul-17,66,0.4,68580,0,84068.87897,141374.2571,4014.52512,229457.6612,17553.70788,32745.93039,50299.63826
-16985,162,201701,136,60.33188,-172.05691,Q-23,2017,23-Jul-17,57,-1.1,68580,0,180979.1315,6444.360766,0,187423.4923,59073.30702,28079.00048,87152.3075
-17008,162,201701,145,60.66409,-175.46869,R-28,2017,25-Jul-17,106,1.5,68580,0,1518.503907,138.0458097,3313.099432,5245.740768,966.3206678,759.2519533,1725.572621
-17014,162,201701,151,58.67918,-175.53393,L-29,2017,26-Jul-17,133,3.5,68580,0,0,0,210.5399793,280.7199724,0,70.17999309,70.17999309
-16799,94,201701,121,57.66809,-169.02908,I-19,2017,3-Jul-17,67,1.4,68580,0,312.5056813,625.0113625,0,937.5170438,78.12642032,0,78.12642032
-16789,94,201701,136,58.00176,-171.59873,J-23,2017,8-Jul-17,96,2.9,68580,0,1680.81501,12058.02073,3142.39328,16954.30793,0,261257.1157,261257.1157
-16772,162,201701,94,58.33766,-169.12582,K-19,2017,8-Jul-17,66,1,68580,0,290.6478468,6975.548323,2179.858851,9591.378944,72.6619617,72.6619617,145.3239234
-17021,162,201701,158,59.65553,-176.55411,O-30,2017,28-Jul-17,134,2.7,68580,0,70.44494778,0,0,70.44494778,140.8898956,0,140.8898956
-16673,94,201701,116,57.16497,-168.62982,HG1918,2017,2-Jul-17,74,2.7,68580,0,0,75.02413406,0,75.02413406,0,0,0
-17038,94,201701,204,60.66608,-176.79353,R-30,2017,29-Jul-17,128,2.5,68580,0,214.9999529,0,1289.999717,1648.332972,143.3333019,143.3333019,286.6666039
-17012,162,201701,149,59.34609,-175.13118,N-28,2017,25-Jul-17,131,3.2,68580,0,0,0,0,0,0,345.5065858,345.5065858
-16536,162,201701,33,55.66107,-165.80184,C-04,2017,23-Jun-17,116,4.5,68580,0,0,0,0,0,0,61.64348089,61.64348089
-16558,162,201701,44,56.34714,-166.40911,E-03,2017,26-Jun-17,101,2.8,68580,0,0,69.14201182,0,207.4260354,0,0,0
-16546,162,201701,37,56.99075,-165.86375,G-04,2017,24-Jun-17,70,0.4,68580,0,0,279.6390472,0,279.6390472,0,0,0
-19446,162,201901,168,60.33795,-175.38835,Q-28,2019,20-Jul-19,109,2.6,68580,0,0,1412.460455,494.3611593,1906.821615,353.1151138,70.62302276,423.7381366
-19447,162,201901,169,60.00224,-175.23869,P-28,2019,20-Jul-19,114,3.1,68580,0,0,770.9728455,350.4422025,1191.503489,0,140.176881,140.176881
-19391,162,201901,148,58.66677,-173.62362,L-26,2019,16-Jul-19,125,3.8,68580,0,0,0,61.64265553,61.64265553,0,0,0
-17039,94,201701,189,60.67069,-174.79836,R-27,2017,25-Jul-17,96,0.7,68580,0,107695.7677,47133.14373,4072.164991,158901.0765,17241.71986,776310.6026,793552.3224
-17036,94,201701,202,60.33158,-176.02647,Q-29,2017,29-Jul-17,119,2.7,68580,0,126.926238,126.926238,1396.188618,1650.041094,571.1680712,317.3155951,888.4836663
-17825,162,201801,100,58.00556,-168.44561,J-18,2018,28-Jun-18,67,4.5,68580,3380.537777,1126.845926,10216.73639,24339.87199,38988.86903,8038.167602,0,8038.167602
-17001,94,201701,182,60.33999,-171.34534,Q-22,2017,23-Jul-17,64,-1,68580,0,393075.8921,5033.411629,2550.261892,400659.5656,422403.9039,50401.22844,472872.2445
-17060,94,201701,215,62.0047,-173.73871,V-25,2017,31-Jul-17,60,-1.5,68580,91375.54606,259823.0556,1825.989264,0,353024.5909,287593.309,11868.93021,299386.1563
-17041,94,201701,191,60.00463,-174.60422,P-27,2017,25-Jul-17,106,1.9,68580,0,65.94457062,263.7782825,395.6674237,725.3902768,0,0,0
-16684,162,201701,86,57.6566,-170.90482,I-22,2017,4-Jul-17,83,3.1,68580,0,0,677.6109486,0,677.6109486,0,0,0
-16969,94,201701,164,59.00339,-172.42927,M-24,2017,19-Jul-17,97,2.7,68580,66.61964694,0,199.8589408,66.61964694,333.0982347,266.4785878,0,266.4785878
-18166,162,201801,173,60.66344,-174.81267,R-27,2018,26-Jul-18,95,3,68580,0,45601.05253,32285.24763,1562.189402,79448.48956,11158.49573,520209.0707,531367.5664
-16374,94,201701,34,56.99865,-162.79754,G-09,2017,11-Jun-17,59,0.9,68580,0,0,71.09761024,0,71.09761024,0,0,0
-17637,94,201801,74,55.67058,-165.17858,C-05,2018,17-Jun-18,106,4.8,68580,0,0,0,73.86580184,73.86580184,0,0,0
-17900,162,201801,144,60.12494,-173.76932,QP2625,2018,10-Jul-18,85,3.3,68580,0,83651.27311,48724.71062,215.5960647,132519.7144,26805.77738,315488.908,342294.6854
-18161,162,201801,192,61.66707,-174.45115,U-26,2018,31-Jul-18,75,1.8,68580,0,269486.527,51972.90331,0,321459.4304,164136.0474,4073.551881,168279.8329
-17977,94,201801,157,59.33064,-172.50079,N-24,2018,11-Jul-18,85,3.3,68580,5504.328713,1591.613122,1193.709841,265.2688537,8554.920531,13528.71154,3183.226244,16711.93778
-18031,94,201801,181,60.66971,-172.11534,R-23,2018,21-Jul-18,59,2.6,68580,0,643550.4975,20487.9637,71.38663311,664181.2345,442597.1253,242214.8461,684811.9714
-16967,94,201701,162,58.66925,-172.98352,L-25,2017,19-Jul-17,110,3.3,68580,0,0,260.9469547,1369.971512,1696.155206,65.23673868,195.710216,260.9469547
-16976,94,201701,171,59.33346,-173.15883,N-25,2017,21-Jul-17,98,2.4,68580,134.267656,0,268.535312,537.0706241,939.8735922,402.8029681,0,402.8029681
-18150,162,201801,181,59.63736,-176.52038,O-30,2018,28-Jul-18,133,2.6,68580,0,0,0,85.27755003,85.27755003,85.27755003,0,85.27755003
-17636,94,201801,73,55.98263,-165.18411,D-05,2018,17-Jun-18,94,4,68580,0,0,65.97570401,0,131.951408,0,0,0
-17663,94,201801,91,57.99308,-167.16973,J-02,2018,24-Jun-18,61,3.8,68580,363.9876379,0,145.5950552,291.1901103,873.570331,291.1901103,0,291.1901103
-17973,94,201801,161,56.68114,-172.57897,F-25,2018,17-Jul-18,133,4.3,68580,0,0,62.68000438,0,62.68000438,0,0,0
-18024,162,201801,165,59.33564,-174.44146,N-27,2018,22-Jul-18,118,3.5,68580,0,66.58453688,66.58453688,66.58453688,199.7536106,199.7536106,2263.874254,2463.627864
-18026,94,201801,193,60.00326,-175.91188,P-29,2018,24-Jul-18,126,2.7,68580,0,68.42517496,0,684.2517496,1163.227974,342.1258748,0,342.1258748
-17812,94,201801,121,57.66174,-169.03838,I-19,2018,30-Jun-18,66,4.4,68580,0,0,471.5439972,235.7719986,707.3159958,0,0,0
-17432,162,201702,77,63.32491,-168.24356,ZZ-01,2017,29-Aug-17,24,7.8,68580,0,0,0,0,0,83.08376811,0,83.08376811
-17325,162,201702,22,62.66808,-169.5996,X-19,2017,14-Aug-17,38,6.9,68580,1218.277726,131573.9944,2436.555452,0,135228.8276,99898.77355,1719.921496,101618.695
-17368,162,201702,38,62.66956,-173.18391,X-24,2017,18-Aug-17,62,-1.5,68580,277.3076046,32930.27804,485.288308,0,33692.87395,17193.07148,16569.12937,33762.20085
-17378,162,201702,40,63.33603,-173.41213,ZZ-24,2017,19-Aug-17,69,-1.1,68580,757.3845281,46957.84075,4014.137999,0,51729.36327,4241.353358,21131.02834,25372.38169
-17421,162,201702,67,64.29345,-169.13892,CC-18,2017,27-Aug-17,37,5.3,68580,57492.50299,101529.3138,0,0,159021.8168,82394.27101,87.37462461,82481.64563
-17442,162,201702,85,62.00126,-168.126,V-01,2017,1-Sep-17,26,6.8,68580,168.8850933,337.7701866,0,0,506.6552799,759.9829199,0,759.9829199
-17411,162,201702,61,65.25698,-167.86932,FF-02,2017,25-Aug-17,30,3.4,68580,162.543514,162.543514,0,0,325.0870279,0,0,0
-17456,162,201702,52,64.31149,-169.82966,CC-19,2017,21-Aug-17,36,4.1,68580,374.1301906,2369.491207,0,0,2743.621398,1496.520762,0,1496.520762
-17428,162,201702,73,64.02824,-167.56579,BB-02,2017,28-Aug-17,32,4.8,68580,162550.3088,165573.6734,0,0,328123.9822,127870.5383,0,127870.5383
-17086,162,201702,9,61.673,-170.221,U-20,2017,3-Aug-17,44,-0.5,68580,99386.70815,357747.3469,0,0,457134.0551,250968.239,1194.731278,252162.9703
-17406,94,201702,52,63.66339,-166.80781,AA-03,2017,25-Aug-17,27,4.7,68580,2576.790817,2576.790817,69.64299505,0,5223.224628,2576.790817,0,2576.790817
-17073,94,201702,8,61.67415,-171.58834,U-22,2017,2-Aug-17,53,-1.3,68580,30111.9909,274345.0717,0,0,304457.0626,189674.4994,3802.802975,193477.3024
-19731,162,201902,20,65.01249,-169.11489,EE-18,2019,6-Aug-19,46,2.3,68580,5920.361097,46078.95505,499.3075624,0,52427.29405,39873.27534,499.3075624,40372.5829
-19826,162,201902,70,61.33742,-170.17414,T-20,2019,18-Aug-19,44,3.8,68580,0,1368.740495,4866.632873,0,6235.373368,0,0,0
-18144,94,201801,217,61.25117,-172.70959,NBS-8,2018,31-Jul-18,63,4.2,68580,0,43124.64252,437.8136297,0,43562.45615,43927.30084,2480.943902,46408.24475
-18194,162,201801,212,65.25259,-167.85601,NBS-41,2018,5-Aug-18,30,4,68580,8753.42556,28647.57456,0,0,37401.00012,16313.20218,0,16313.20218
-18216,162,201801,227,62.74783,-168.67238,NBS-36,2018,12-Aug-18,37,4.3,68580,155.4375137,1787.531407,0,0,1942.968921,854.9063253,77.71875684,932.6250821
-18177,94,201801,228,60.74926,-170.58909,NBS-22,2018,3-Aug-18,50,4.2,68580,0,90568.80332,2082.928185,0,92651.7315,53924.69635,2391.510139,56393.35198
-18184,162,201801,202,61.7521,-171.82138,NBS-13,2018,2-Aug-18,54,2.6,68580,0,862869.165,215.8792006,0,863085.0442,764500.2092,4893.261881,769393.4711
-19502,94,201902,7,61.34249,-171.48311,T-22,2019,30-Jul-19,52,1.8,68580,0,96521.50005,25762.72391,70.97169121,122355.1957,19517.21508,18523.61141,38040.82649
-19497,94,201902,2,61.6776,-173.09355,U-24,2019,29-Jul-19,64,1.4,68580,0,289573.8114,152407.2692,722.3093325,442631.1589,91733.28523,58001.4394,149662.4937
-19835,162,201902,74,60.99264,-170.76988,S-21,2019,19-Aug-19,51,2.9,68580,0,243450.5023,34517.46383,0,277967.9661,49582.28915,14918.56488,64573.98424
-19794,94,201902,53,63.67149,-168.26885,AA-01,2019,13-Aug-19,31,3.1,68580,272341.7339,2683.169793,0,0,275024.9037,257584.3001,70.60973138,257654.9098
-19803,162,201902,55,62.66877,-172.50886,X-23,2019,15-Aug-19,53,0.8,68580,371.4065192,1114.219558,74.28130384,0,1559.907381,222.8439115,148.5626077,371.4065192
-19777,162,201902,39,63.69961,-171.03479,AA-21,2019,11-Aug-19,18,8.3,68580,146.9247404,734.6237018,0,0,881.5484421,293.8494807,0,293.8494807
-19500,94,201902,5,61.66291,-172.33209,U-23,2019,29-Jul-19,59,1,68580,0,108994.4279,46864.75076,213.9942957,156001.8416,37662.99604,23967.36112,61630.35716
-19809,162,201902,61,62.67567,-171.09678,X-21,2019,16-Aug-19,42,0.5,68580,287.7371243,1150.948497,0,0,1438.685622,143.8685622,143.8685622,287.7371243
-19750,94,201902,31,63.33412,-166.03867,ZZ-04,2019,8-Aug-19,22,10.4,68580,75.97632634,0,0,0,75.97632634,0,0,0
-19801,162,201902,53,62.65517,-173.90926,X-25,2019,15-Aug-19,67,-0.5,68580,0,11889.04011,5057.768446,328.4265224,17275.23508,591.1677404,1773.503221,2364.670962
-19811,94,201902,64,61.6656,-168.08387,U-01,2019,16-Aug-19,27,10.6,68580,0,0,0,0,0,72.06804076,0,72.06804076
-19844,94,201902,58,62.67068,-168.89166,X-18,2019,14-Aug-19,35,2.3,68580,75.85736919,151.7147384,0,0,227.5721076,75.85736919,0,75.85736919
-7179,89,201002,8,62.92583,-168.99946,Y-18,2010,31-Jul-10,26,0.9,68580,159.9079424,5516.824014,0,0,5676.731957,4877.192245,0,4877.192245
-19757,162,201902,30,63.98846,-169.77752,BB-19,2019,8-Aug-19,32,3.3,68580,16648.7867,45237.61233,0,0,61802.31425,47507.90143,0,47507.90143
-19771,162,201902,38,63.99309,-170.55962,BB-20,2019,10-Aug-19,26,4.4,68580,10962.30105,104575.6201,0,0,115537.9211,46451.76488,157.7309503,46609.49583
-19732,162,201902,21,65.00024,-168.36148,EE-01,2019,6-Aug-19,42,3.7,68580,12660.47856,4582.627209,0,0,17243.10577,14136.23986,0,14136.23986
-19733,162,201902,22,64.6631,-168.34923,DD-01,2019,6-Aug-19,37,2.1,68580,5776.077868,13773.72415,0,0,19549.80201,11818.74394,0,11818.74394
-7116,94,201002,44,65.31617,-167.92059,FF-02,2010,2-Aug-10,36,2.2,68580,9596.159177,10904.72634,0,0,20500.88552,6542.835803,0,6542.835803
-7159,162,201002,6,62.99234,-174.00053,Y-25,2010,5-Aug-10,72,-1.6,68580,29942.5404,429412.0118,19983.11173,0,479337.6639,496429.3286,82759.63956,579188.9682
-7160,162,201002,7,62.9981,-173.23246,Y-24,2010,6-Aug-10,66,-0.9,68580,102211.4948,783636.9045,0,0,885848.3993,676838.4025,116018.8499,792857.2524
-7119,94,201002,47,64.67294,-167.6068,DD-02,2010,3-Aug-10,28,0.6,68580,34793.18172,63610.12282,0,0,98403.30455,24478.02667,0,24478.02667
-7113,94,201002,41,65.00699,-169.91485,EE-19,2010,1-Aug-10,47,2,68580,55054.16955,130292.5479,2784.028802,0,188061.1455,88532.11589,15660.16201,104192.2779
-7117,94,201002,45,65.01644,-167.62878,EE-02,2010,2-Aug-10,31,3.2,68580,1056.36259,3621.814594,0,0,4678.177184,1056.36259,0,1056.36259
-7115,94,201002,43,65.33371,-168.42465,FF-01,2010,2-Aug-10,50,2,68580,1431.427793,7157.138967,260.2595988,0,8848.826359,2212.20659,1041.038395,3253.244985
-7099,94,201002,27,63.69377,-172.06153,AA-22,2010,29-Jul-10,33,-0.7,68580,0,3571.605887,142.8642355,0,3714.470123,2000.099297,0,2000.099297
-7134,94,201002,62,63.99793,-165.30793,BB-05,2010,6-Aug-10,16,8.1,68580,489.7985289,0,0,0,489.7985289,81.63308816,0,81.63308816
-7137,94,201002,65,63.99665,-163.79603,BB-07,2010,7-Aug-10,17,5.7,68580,307.3620372,0,153.6810186,0,461.0430558,76.8405093,0,76.8405093
-7088,94,201002,16,63.00092,-168.21551,Y-01,2010,27-Jul-10,36,0.7,68580,10151.42216,179418.6962,0,0,189647.0231,156501.0916,2999.28382,159500.3755
-7085,94,201002,13,62.66214,-168.18564,X-01,2010,26-Jul-10,30,-0.1,68580,77.69317732,233.079532,0,0,310.7727093,233.079532,0,233.079532
-7161,162,201002,8,63.3356,-173.41245,ZZ-24,2010,6-Aug-10,68,-0.2,68580,0,223979.2288,0,0,223979.2288,270536.7089,70539.39359,341076.1025
-7129,94,201002,57,63.33613,-166.03159,ZZ-04,2010,5-Aug-10,21,3,68580,160.9264365,0,0,0,160.9264365,241.3896548,0,241.3896548
-6559,162,201001,115,57.66419,-172.79172,I-25,2010,3-Jul-10,117,3,68580,0,196.3464679,1505.32292,4385.071116,6413.984617,0,96471.56454,96471.56454
-6167,162,201001,48,57.66387,-165.25094,I-05,2010,16-Jun-10,58,0.5,68580,1495.679825,4172.159512,236.1599724,157.4399816,6140.159281,1102.079871,0,1102.079871
-6603,162,201001,160,60.32778,-170.65155,Q-21,2010,12-Jul-10,59,-1.6,68580,0,12164.6405,2486.694467,0,14651.33497,23253.95366,7392.875441,30646.8291
-6599,162,201001,156,58.66697,-170.4307,L-21,2010,11-Jul-10,70,-1.4,68580,140.8897538,563.5590151,5424.25552,6410.483797,12539.18809,845.3385226,563.5590151,1408.897538
-6564,162,201001,121,58.66138,-173.62871,L-26,2010,4-Jul-10,124,3.4,68580,0,0,2158.866831,15599.55387,18524.47023,0,348.2043276,348.2043276
-6571,162,201001,128,57.99743,-170.98489,J-22,2010,6-Jul-10,84,1.2,68580,0,70.7576676,636.8190084,778.3343436,1981.214693,353.788338,0,353.788338
-6574,162,201001,131,58.00151,-169.07064,J-19,2010,6-Jul-10,68,-1.4,68580,682.8901129,2669.479532,1179.537468,1241.618387,6083.930097,1738.265742,62.08091935,1800.346661
-6595,162,201001,152,60.33006,-170.00541,Q-20,2010,10-Jul-10,50,-1.5,68580,2882.427987,79646.03649,1441.213994,0,83969.67848,102174.4868,986.0937852,103160.5806
-6168,162,201001,49,57.33576,-165.23339,H-05,2010,16-Jun-10,65,-0.5,68580,147.1956552,147.1956552,294.3913105,147.1956552,735.9782762,73.59782762,0,73.59782762
-6621,162,201001,178,57.66799,-172.19261,I-24,2010,16-Jul-10,106,3.1,68580,0,585.0348369,1389.457738,3217.691603,5411.572242,292.5174185,41903.12019,42195.63761
-6923,162,201001,234,60.99961,-174.18356,S-26,2010,2-Aug-10,81,-1.2,68580,0,44114.44571,2618.665727,0,46733.11143,54991.98026,25783.78562,80775.76588
-6715,89,201001,102,57.83119,-168.73787,JI1918,2010,2-Jul-10,68,-1.2,68580,2849.379943,22447.55419,2432.397513,2432.397513,30370.22037,52887.27163,208.4912154,53095.76285
-6903,162,201001,214,61.33359,-176.96159,T-30,2010,28-Jul-10,114,1.8,68580,0,455396.2929,23862.62243,2149.785804,481408.7011,361522.3128,550918.4421,912512.4144
-6751,89,201001,138,59.3338,-177.04768,N-31,2010,10-Jul-10,146,2.5,68580,119.1624299,119.1624299,59.58121494,0,297.9060747,297.9060747,0,297.9060747
-6612,162,201001,169,59.66748,-171.22467,O-22,2010,14-Jul-10,70,-1.5,68580,392.0149981,16007.27909,7252.277465,196.007499,23978.25072,45081.72478,72000.08798,117147.1486
