,arrowtooth flounder,Greenland turbot,Pacific halibut,flathead sole,Bering flounder,rex sole,yellowfin sole,longhead dab,starry flounder,Alaska plaice,sturgeon poacher,butterfly sculpin,Pacific cod,walleye pollock,wattled eelpout,shortfin eelpout,Tanner crab,snow crab,red king crab,blue king crab,skates,rock sole,year,julian,depth,bottom.temp,lat,long,station
2.00701E+11,49.3639,1.7404,0,28.4972,0,0,0,0,0,0,0,0,22.0395,872.6445,0,0,0.4681,0,0,0,8.8415,1.0055,2007,207,174,2.3,59.67322,-177.15021,O-31
2.00701E+11,12.0997,4.6054,0,11.3888,0,0,0,0,0,0,0,0,10.8402,266.6395,0,4.7903,0.9109,0.2301,0,0,10.3022,0,2007,207,136,1.9,59.66747,-176.54761,O-30
2.00701E+11,38.3599,3.8312,1.4268,11.2286,0.5293,0,0,0,0,0.1222,0,0,37.8583,498.5179,0,12.0652,1.2416,2.3314,0,0,36.4492,1.7841,2007,207,138,2,59.67118,-175.9012,O-29
2.00701E+11,15.276,0,4.69,19.6788,0,0,0,0,0,0,0,0,31.008,230.3418,0,5.6213,0.9681,0.0561,0,0,24.8739,0,2007,208,137,2,59.33408,-175.75259,N-29
2.00701E+11,17.074,0,0,28.7873,0,0,0,0,0,0,0,0,15.5507,405.8942,0,1.8883,3.3028,0,0,0,9.8868,0.4081,2007,208,136,2.1,59.33181,-176.3694,N-30
2.00701E+11,27.0418,1.9576,1.428,47.2535,0,0.0588,0,0,0,0,0,0,5.3315,0.031,0,0,0.5767,0,0,0,14.2722,0.6198,2007,208,149,2.5,59.33041,-177.0405,N-31
2.00701E+11,34.1117,0,6.7747,47.5243,0,0.0918,0,0,0,0,0,0,2.2543,0.3575,0,0,0.1453,0,0,0,9.2517,6.1105,2007,208,137,2.5,59.00634,-176.9525,M-31
2.00701E+11,36.716,0,2.0803,39.6279,0,0.676,0,0,0,0,0,0,2.3893,0.6605,0,0,0.4122,0,0,0,6.7834,6.9854,2007,208,136,2.7,59.00022,-177.5672,M-32
2.00701E+11,9.3825,0,4.204,23.8219,0,0.349,0,0,0,0,0,0,0.6726,0.5596,0,0,0.2,0,0,0,0,0.3353,2007,209,137,2.5,58.66928,-176.86951,L-31
2.00701E+11,12.5366,0,0,15.9173,0,1.0921,0,0,0,0,0,0,0.7551,0.0995,0,0,0.1774,0,0,0,0,0.4425,2007,209,140,2.4,58.66736,-176.21519,L-30
2.00701E+11,30.3659,0,4.3697,81.0009,0,0.1227,0,0,0,0,0,0,22.533,0.099,0,0,0.3475,0,0,0,9.7446,1.0251,2007,209,135,2.4,58.99137,-176.30769,M-30
2.00701E+11,25.4754,0,3.0093,110.6692,0,0,0,0,0,0,0,0,30.064,304.064,0,0,1.2443,0.0157,0,0,6.8455,0,2007,209,134,2.3,59.00291,-175.7393,M-29
2.00701E+11,26.2567,0,0.8526,14.47,0,2.2514,0,0,0,0,0,0,2.8272,121.1135,0,0,8.032,0.3281,0,0,2.1167,0.6459,2007,209,136,2.7,58.67202,-175.5591,L-29
2.00701E+11,0,0,1.6899,0.4954,0,0.4325,169.2864,5.285,39.685,0.236,0.0393,0,19.6931,0,0,0,0,0,0,0,35.5586,374.7657,2007,162,33,4.5,57.00218,-159.13029,G-15
2.00701E+11,0,0,1.7048,0.9628,0,0,143.0486,0,12.2725,0.4616,0.1003,0,0.1569,0,0,0,0.0515,0,0.8922,0,1.533,219.6374,2007,162,46,1.9,57.32548,-159.0843,H-15
2.00701E+11,0,0,3.2991,0.113,0,0,61.6859,0.235,2.613,0,0.0489,0,5.0123,0.5382,0,0,0,0,0.6779,0,0.6532,66.2668,2007,162,45,2.4,57.65219,-159.01801,I-15
2.00701E+11,0,0,7.0672,0,0,0,36.0455,0.0892,10.7204,0,0.1135,0,0.9893,0.1147,0,0,0,0,0.7096,0,6.9091,43.4025,2007,162,39,3.9,57.98627,-158.97121,J-15
2.00701E+11,0,0,14.9401,0.672,0,0,191.1902,10.5183,9.8723,3.3447,0.3928,0,0.0405,0.0032,0,0,0,0,0,0,8.852,198.6245,2007,163,41,4.9,58.28649,-159.9733,K-13
2.00701E+11,0,0,0.2647,5.7994,0,0,253.2407,3.9414,6.3235,4.3927,0.1645,0,3.6494,0.0092,0,0,0,0,4.4304,0,2.6354,208.1928,2007,163,51,1.6,58.01527,-160.2067,J-13
2.00701E+11,0,0,2.3336,0.8484,0,0,40.8351,0,0.3727,0.5392,0.2363,0,6.4748,0.004,0,0,0.0979,0,1.8668,0,3.492,106.4626,2007,163,53,1.3,57.67936,-160.2704,I-13
2.00701E+11,0.0133,0,4.856,0.689,0,0,25.9406,0,2.1144,1.6781,0.6002,0,0.2051,1.4026,0,0,0.4543,0,11.3252,0,2.5697,81.7586,2007,163,58,1,57.34912,-160.3002,H-13
2.00701E+11,0.0388,0,2.5131,2.5062,0,0,80.2422,0,6.7712,0.5603,0.3191,0,4.4059,47.4326,0,0,0.8047,0.0634,17.5781,0,0.9712,83.0987,2007,163,62,1.5,57.01223,-160.3309,G-13
2.00701E+11,0.282,0,10.7768,27.0652,0,2.354,458.8126,0.2867,9.0179,29.0667,1.5101,0,1.703,4.741,0,0,0.7447,0,3.8144,0,25.6261,199.2479,2007,164,54,3,56.33765,-160.9727,E-12
2.00701E+11,2.7756,0,0,4.324,0,0,131.1595,0,11.7935,8.531,0.3175,0,4.1379,79.9052,0,0,1.2097,0.1082,50.2621,0,2.123,65.6187,2007,164,63,2.1,56.3253,-161.6291,E-11
2.00701E+11,2.8182,0,3.778,22.6557,0,0,67.0683,0,0,15.4169,0.7645,0,4.026,60.3338,0,0,2.0252,0,2.9199,0,0.2717,45.8603,2007,164,86,1.3,56.66049,-161.593,F-11
2.00701E+11,0.502,0,3.9478,11.2329,0,0,61.7046,0,0.2088,26.2911,0.3466,0,2.5622,19.5662,0,0,2.1687,0,16.3413,0,2.5482,67.4817,2007,164,67,1.2,56.98329,-161.5771,G-11
2.00701E+11,0,0,2.412,8.8691,0,0,50.2323,0,0,18.278,0.6216,0,7.0451,25.1642,0,0,0,0,15.0543,0,2.4833,37.4388,2007,164,54,1.3,57.31746,-161.54601,H-11
2.00701E+11,0,0,6.1775,4.2563,0,0,189.0905,0,0,30.5612,0.6173,0,1.027,2.0027,0,0,0.2162,0,18.1168,0,0.9852,51.0366,2007,165,53,1.4,57.65582,-161.5106,I-11
2.00701E+11,0,0,11.5273,2.6557,0,0,249.728,1.4973,4.1436,11.2443,2.0022,0,6.1213,5.8387,0,0,0,0,12.4763,0,9.2581,201.9163,2007,165,55,3.1,57.98182,-161.49809,J-11
2.00701E+11,0,0,27.0845,0,0,0,79.6504,1.2167,23.4705,0.5452,0.2809,0,2.26,0.787,0,0,0,0,0,0,3.0615,72.6789,2007,165,41,4.9,58.23257,-161.5549,K-11
2.00701E+11,0,0,4.5857,0,0,0,112.7113,3.1251,54.2101,2.3329,1.6319,0,3.0169,0.0042,0,0,0,0,0,0,19.9433,85.8293,2007,165,26,4.4,58.63049,-162.69679,L-09
2.00701E+11,0,0,22.1425,0,0,0,229.5779,0.8478,22.0195,8.8765,0.6219,0,8.2026,0.0018,0,0,0,0,0,0,6.208,213.1626,2007,166,32,4.4,58.34965,-162.7209,K-09
2.00701E+11,0,0,12.014,3.7775,0,0,91.9797,0.9924,2.4889,5.3142,0.6211,0,5.0384,2.4526,0,0,0,0,7.5898,0,3.2773,94.957,2007,166,41,3.2,58.01527,-162.7516,J-09
2.00701E+11,0,0,8.3263,6.3332,0,0,53.8647,0,0.7024,8.047,0.1213,0,21.2539,3.0185,0,0,0,0,30.1649,0,2.659,100.4289,2007,166,43,2,57.6782,-162.7523,I-09
2.00701E+11,0,0,1.6268,0.694,0,0,77.695,0,0,40.2516,0.2238,0,17.5117,3.4639,0,0,0.3405,0,24.6759,0,0,72.8548,2007,166,47,1.6,57.35062,-162.7632,H-09
2.00701E+11,0.1129,0,12.9989,7.7085,0,0,87.1341,0,0,70.7705,0.1951,0,0.8532,2.7216,0,0,1.1267,0.0804,9.3281,0,1.9707,75.8066,2007,166,58,1.4,57.01623,-162.7874,G-09
2.00701E+11,3.5009,0,1.7546,15.1224,0,0,55.6552,0,1.2089,1.3014,0.311,0,22.5015,23.8029,0,0,10.1009,0,18.9815,0,8.1983,172.9132,2007,167,50,2.8,55.67498,-162.8143,C-09
2.00701E+11,68.1852,0,3.3658,10.7735,0,4.6105,44.5681,0,0,42.1846,0.3623,0,1.1278,146.7204,0,0,4.8604,0.2279,8.2243,0,14.2615,14.3333,2007,167,81,2.4,55.66912,-163.3828,C-08
2.00701E+11,70.1892,0,1.0827,121.4406,0,3.9323,164.5421,0,5.5826,37.5904,0.986,0,7.1576,40.4475,0,0,51.7963,1.7994,56.824,0,7.2553,112.3944,2007,167,51,3,55.36137,-163.3994,B-08
2.00701E+11,13.1595,0,12.0912,4.2011,0,0.148,15.7442,0,0,0.4841,0.1872,0,6.6678,17.9468,0,0,4.7985,0.6194,1.8295,0,7.1699,40.7828,2007,167,76,3.1,55.3307,-164.032,B-07
2.00701E+11,79.5388,0,4.322,10.3056,0,0.7026,1.0571,0,0,0,0,0,8.3514,138.9716,0,0,12.4719,0.5698,0.5214,0,23.1374,0.8317,2007,168,94,2.7,55.67895,-163.9861,C-07
2.00701E+11,18.4031,0,1.6309,22.1333,0,0.0071,1.9102,0,0,0.3522,0.0758,0,1.488,41.7602,0.271,0,2.3471,0.1726,0,0,6.2834,10.4864,2007,168,90,1.9,55.98685,-164.0377,D-07
2.00701E+11,1.3638,0,2.2225,14.4403,0,0,9.8614,0,0,0.498,0.2177,0,2.5577,45.7907,0.5997,0,1.956,0.4305,0.4972,0,7.4474,23.9336,2007,168,84,1,56.3319,-163.9767,E-07
2.00701E+11,2.503,0,1.799,12.0268,0,0,124.5464,0,0,4.9465,0.1049,0,1.5272,13.9523,0.3396,0,1.5228,0.6025,6.7493,0,1.2793,45.2105,2007,168,73,0.6,56.65747,-164.02161,F-07
2.00701E+11,0.2278,0,0.6802,3.4718,0,0,99.2245,0,0,14.3826,0.1878,0,2.9419,0.8721,0.0778,0,0.8997,0.0501,8.2977,0,1.8987,12.0652,2007,168,66,0.1,56.98746,-164.03059,G-07
2.00701E+11,0,0,0.3899,3.6163,0,0,73.8887,0,0,22.8223,0.0491,0,2.7912,1.8718,0,0,0.587,0.119,1.9508,0,4.0575,17.5021,2007,169,61,0.4,57.32303,-163.9969,H-07
2.00701E+11,0,0,0,0.8628,0,0,56.7696,0,0,19.8756,0.4817,0,7.9984,6.3418,0,0,0.0777,0,3.1504,0,2.5691,52.0462,2007,169,51,1,57.65682,-164.01019,I-07
2.00701E+11,0,0,0.2023,1.6513,0,0,88.4192,0.0986,0.6084,30.0582,0.2978,0,15.1798,1.2525,0,0,0,0,2.834,0,2.8321,24.7396,2007,169,47,2.1,57.98974,-164.0182,J-07
2.00701E+11,0,0,2.8891,0,0,0,100.2843,0,0,7.3345,0.4508,0,50.9458,1.1679,0,0,0,0,2.8719,0,10.2275,72.6669,2007,169,41,3.1,58.3188,-164.01511,K-07
2.00701E+11,0,0,0.4726,0,0,0,39.5793,0.8564,3.8722,5.09,0.3084,0,4.5055,1.4155,0,0,0,0,1.5881,0,11.8283,102.559,2007,169,33,3.6,58.65804,-164.01579,L-07
2.00701E+11,0,0,1.4194,0,0,0,109.7081,2.7502,1.5545,8.1666,0,0,0,0.0128,0,0,0,0,0,0,0,2.1191,2007,170,20,8.2,59.31557,-164.00571,N-07
2.00701E+11,0,0,4.4365,0,0,0,207.1454,3.2089,3.0899,9.3976,0,0,5.3776,0.7031,0,0,0,0,0,0,8.9766,5.3952,2007,170,21,6.5,59.33778,-164.6507,N-06
2.00701E+11,0,0,0.9758,0,0,0,66.8494,0.1712,3.6615,1.4093,1.8553,0,3.387,0.0113,0,0,0,0,0,0,16.9503,10.0565,2007,170,20,5.1,59.33641,-165.28841,N-05
2.00701E+11,0,0,7.2572,0,0,0,87.0501,2.5426,4.7559,15.2559,0.8497,0,0.0069,0.5612,0,0,0,0,0,0,18.3057,100.1014,2007,170,27,4.3,59.02105,-165.3046,M-05
2.00701E+11,0,0,2.1822,0,0,0,140.9061,1.3556,0,26.4246,0.1716,0,7.2709,1.4893,0,0,0,0,2.3642,0,7.0661,78.5006,2007,170,38,3,58.68161,-165.3197,L-05
2.00701E+11,0,0,0,0,0,0,140.7879,0,0,17.9418,0.7876,0,1.0012,0.1204,0,0,0,0,1.0205,0,7.4074,61.9575,2007,171,44,2.4,58.34214,-165.2897,K-05
2.00701E+11,0,0,1.8001,0.2564,0,0,33.3857,0,0,26.2258,0.0643,0,2.9872,1.7096,0,0,0.0773,0,1.554,0,3.2462,32.9381,2007,171,49,0.9,58.01676,-165.2467,J-05
2.00701E+11,0,0,0.6151,0,0,0,74.1046,0,0,37.6605,0.2626,0,3.8539,0.6658,0,0,0.1578,0.4297,0,0,2.8664,16.1333,2007,171,60,0,57.68237,-165.25391,I-05
2.00701E+11,0,0,0.0868,2.2489,0,0,144.0767,0,0,17.0184,0.0101,0,5.861,0.6576,0.0942,0,0.3728,0.0864,0,0,4.063,9.0928,2007,171,65,0.5,57.34979,-165.2319,H-05
2.00701E+11,0.1074,0,0.9922,21.3955,0,0,166.602,0,0,6.7723,0.0304,0,5.5898,1.9581,0.1092,0,0.5565,0.1601,1.18,0,2.7541,14.6185,2007,171,69,0.9,57.00972,-165.21651,G-05
2.00701E+11,0.6673,2.185,1.0863,67.7876,0,0,168.0009,0,0,8.2844,0.1935,0,7.577,6.0715,1.6592,0,1.114,0.0745,0,0,8.2267,21.5839,2007,172,74,1,56.67272,-165.2235,F-05
2.00701E+11,1.0589,0,1.4706,12.7928,0,0,3.3037,0,0,1.0179,0.0238,0,3.5822,20.1785,0.68,0.0328,0.605,0.8651,0,0,5.399,3.1316,2007,172,86,1,56.34711,-165.2057,E-05
2.00701E+11,27.4645,0,2.4457,11.7055,0,0.5347,0,0,0,0,0,0,3.2411,45.2399,0,0,5.3647,1.2835,0,0,12.8052,0.9974,2007,172,95,2.8,56.01322,-165.185,D-05
2.00701E+11,29.8932,0,0.2429,12.0692,0,0.45,0,0,0,0,0,0,0.7288,0.3883,0.0327,0,2.3051,0.554,0,0,22.637,0,2007,172,107,3.1,55.67545,-165.1954,C-05
2.00701E+11,76.1852,0,2.5974,27.0353,0,0.4516,0,0,0,0,0,0,2.2269,0.1698,0.1304,0,40.8893,0.2022,0,0,6.8698,0.0506,2007,172,109,3.3,55.33625,-165.17,B-05
2.00701E+11,16.8195,0,15.1355,38.2718,0,3.9279,4.6977,0,0,0,0.856,0,0,1206.249,0,0,0.0505,0,0,0,22.5826,54.2786,2007,175,81,4.3,54.66053,-165.15109,Z-05
2.00701E+11,82.1893,0,4.7372,19.5507,0,25.3188,0.4198,0,0,0,0.1803,0,3.5637,108.938,0,0,1.9382,0.4615,0,0,50.2259,5.8808,2007,175,110,3.8,54.99203,-165.1617,A-05
2.00701E+11,61.531,0,6.8928,12.3976,0,0.9904,0,0,0,0,0.0332,0,0.589,0,0,0.0421,15.4204,0.3452,0,0,7.6848,0.1892,2007,175,119,3.5,55.32735,-165.76801,B-04
2.00701E+11,20.3326,0,0,5.5887,0,0.1914,0,0,0,0,0,0,0.462,0.1558,0,0,5.6074,0.4407,0,0,0.198,0,2007,175,117,3.3,55.65845,-165.8046,C-04
2.00701E+11,20.5648,0,1.2842,21.4897,0,1.0461,0,0,0,0,0,0,0,0.3021,0,0.2421,9.2244,0.3014,0,0,1.352,0,2007,176,125,3.4,55.6619,-166.3875,C-03
2.00701E+11,32.0738,0,0.6063,43.8547,0,0.8948,0,0,0,0,0,0,1.49,0.2953,0,0.3763,9.0504,0.0957,0,0,10.822,0,2007,176,123,3.6,55.99089,-166.3947,D-03
2.00701E+11,62.5373,0,0.5589,37.1798,0,0.6123,0.0687,0,0,0.2361,0,0,3.3045,67.6599,0,0,3.7502,0.8287,0,0,2.387,0.0245,2007,176,102,2.9,56.32663,-166.41721,E-03
2.00701E+11,0,0,0.4103,5.0966,0,0,2.9753,0,0,0,0,0,1.4513,51.6773,0.511,0,1.2059,1.5003,0,0,4.6027,0.0526,2007,176,83,0.9,56.65368,-166.4404,F-03
2.00701E+11,0,0,3.0696,29.2626,0,0,27.4457,0,0,61.6672,0.2145,0,2.2501,3.0259,0,0,0.7485,0.2894,0,0,10.3518,10.0547,2007,176,73,0.8,56.99219,-166.4646,G-03
2.00701E+11,0,0,0,14.69,0,0,168.2686,0,0,25.0685,0,0,2.0629,2.0372,0,0,7.1168,2.013,0,0,5.4466,11.0775,2007,177,69,0.7,57.3171,-166.4865,H-03
2.00701E+11,0,0,0.1591,1.0086,0,0,58.3737,0,0,5.0898,0,0,0.3095,0.6654,0,0,5.1009,17.9357,0,0,0.5276,1.2896,2007,177,65,0.3,57.65685,-166.5062,I-03
2.00701E+11,0,0,1.0365,0.424,0,0,60.0022,0,0,9.3591,0.0243,0,2.528,0.23,0,0,6.4112,49.81,0,0,10.116,2.3318,2007,177,60,0.3,57.99244,-166.5246,J-03
2.00701E+11,0,0,1.9141,0.0853,0,0,70.2426,0,0,12.9143,0.675,0,1.4118,3.5505,0,0,0.6416,0.0558,0,0,8.8976,36.0932,2007,177,46,1.8,58.32026,-166.55029,K-03
2.00701E+11,0,0,1.2868,0,0,0,82.5143,0.0755,0,20.3334,0.3368,0,16.2199,17.2267,0,0,0,0,0.5181,0,6.0285,77.6023,2007,177,41,3,58.65501,-166.56371,L-03
2.00701E+11,0,0,19.6504,0,0,0,96.2284,2.1268,0,4.7968,2.5197,0,1.9006,0,0,0,0,0,0,0,7.8214,53.5105,2007,178,33,3.9,58.98831,-166.57829,M-03
2.00701E+11,0,0,7.2247,0,0,0,77.3987,0.5604,20.206,1.8856,1.8233,0,3.3864,0.7352,0,0,0,0,0,0,17.2761,48.7679,2007,178,27,4.9,59.32191,-166.60291,N-03
2.00701E+11,0,0,28.8598,0,0,0,41.0561,0.5052,0,4.3258,1.0772,0,0.2834,0,0,0,0,0,0,0,22.8399,35.6168,2007,178,31,4.4,59.3367,-167.2229,N-02
2.00701E+11,0,0,2.4839,0,0,0,48.1296,0.8955,3.5148,7.0215,3.7224,0,14.0594,5.4327,0,0,0,0,0.4214,0,4.0052,46.942,2007,178,31,3.6,59.6483,-167.28909,O-02
2.00701E+11,0,0,3.7512,0,0,0,73.9536,0.1033,0,6.1028,1.9227,0,1.7851,4.1458,0,0,0,0,0,0,6.882,30.6247,2007,178,34,2.5,59.68687,-167.9552,O-01
2.00701E+11,0,0,4.9647,0,0,0,51.6409,0.1608,1.0604,18.2067,2.2777,0,5.553,2.4849,0,0,0,0,0,0,1.162,6.2873,2007,179,29,5.1,60.33934,-167.2229,Q-02
2.00701E+11,0,0,2.7413,0,0,0,51.0678,0.0411,0.3317,1.928,2.0819,0,1.9639,2.3495,0,0,0,0,0,0,0,6.6243,2007,179,32,4.6,60.33268,-167.94791,Q-01
2.00701E+11,0,0,2.152,0,0,0,266.8794,3.6945,1.1772,5.2871,1.4382,0,3.8501,1.9785,0,0,0,0,1.7191,0,2.31,54.8606,2007,179,24,3.4,60.02222,-167.9863,P-01
2.00701E+11,0,0,1.2536,0,0,0,87.134,0.1057,0.243,5.071,0.6137,0,0.9247,2.5558,0,0,0.0036,0,0,0,4.7921,20.5231,2007,179,38,1.7,59.99001,-168.65311,P-18
2.00701E+11,0,0,0,0,0,0,45.4692,0.0339,0,6.3727,1.1534,0,1.0655,3.8876,0,0,0,0,1.5479,0,0.5038,16.8711,2007,179,36,2.3,60.32096,-168.6891,Q-18
2.00701E+11,0,0,0,0,0,0,13.3957,0,0,7.8393,0.2339,0,0.0025,0.6169,0,0,0.0296,0.0288,0,0,7.143,2.0402,2007,180,45,0.2,59.98564,-169.32449,P-19
2.00701E+11,0,0,0,0,0,0,23.879,0,0,11.2052,0.2808,0,0.0008,0.8965,0,0,0,0.0013,0,0,0.4458,9.9179,2007,180,43,0.8,60.31449,-169.32941,Q-19
2.00701E+11,0,0,0,0,0.0212,0,9.2678,0,0,52.0317,0.0506,0,0.0154,0.0027,0,0,0,3.2013,0,0,3.3455,0.1219,2007,180,51,-1.2,60.33048,-170.00439,Q-20
2.00701E+11,0,0,0,0,0.1614,0,3.3138,0,0,49.1317,0.0223,0,0.027,0.0038,0,0,0.0596,10.1215,0,0,5.3799,0.0292,2007,180,55,-1.4,60.01679,-169.9698,P-20
2.00701E+11,0,0,0,0,0,0,2.131,0,0,29.3584,0,0,0.0164,0.125,0,0,1.0506,16.2206,0,0,12.8271,0.0346,2007,180,58,-1.4,59.68771,-169.92329,O-20
2.00701E+11,0,0,0,0,0.0882,0,2.7532,0,0,59.0014,0.0286,0,0.0171,0.1545,0,0.0239,7.6473,35.1519,0,0,9.2315,0,2007,181,61,-1.5,59.34686,-169.8756,N-20
2.00701E+11,0,0,0,0,0.114,0,13.0822,0,0,26.9635,0.0589,0,0.0328,2.6184,0,0,0.8629,2.7445,0,0,15.0612,6.3753,2007,181,51,-0.5,59.33576,-169.27499,N-19
2.00701E+11,0,0,0,0,0,0,15.7166,0,0,47.8621,0.1041,0,2.345,0.11,0,0,0.0205,0.2081,1.2063,0,8.9281,1.4334,2007,181,49,-0.9,59.6544,-169.26649,O-19
2.00701E+11,0,0,0.4617,0,0.3459,0,41.3287,0,0.6195,17.8375,1.3157,0,13.7578,12.9495,0,0,0,0,1.3666,0,8.0372,48.7811,2007,181,40,1.5,59.66703,-168.64861,O-18
2.00701E+11,0,0,3.0545,0,0,0,21.4747,0.0415,0,3.8267,1.0319,0,8.2351,17.7358,0,0,0,0,0.2175,0,19.8554,74.7243,2007,181,43,2,59.34874,-168.5692,N-18
2.00701E+11,0,0,3.9069,0,0.1104,0,83.6188,0.3775,2.9567,6.2667,1.8058,0,11.1509,8.2236,0,0,0,0,0.5488,0,22.8515,54.3626,2007,182,40,3,59.314,-167.9178,N-01
2.00701E+11,0,0,9.2566,0,0,0,53.1673,0.0964,1.7359,8.0192,0.9771,0,18.0826,3.8738,0,0,0,0,1.1839,0,26.7067,66.3327,2007,182,41,4,59.01813,-167.24719,M-02
2.00701E+11,0,0,4.5214,0,0,0,15.1795,0.0415,0,4.7904,0.5125,0,2.1374,1.4856,0,0,0,0,0.8521,0,16.5123,27.2059,2007,182,43,3.1,59.00046,-167.8553,M-01
2.00701E+11,0,0,1.1117,0,0,0,46.0424,0.0349,0,14.1273,0.5215,0,7.8993,1.4075,0,0,0.7411,0,0,0,13.5273,104.8284,2007,182,47,2.8,58.68596,-167.87759,L-01
2.00701E+11,0,0,3.1073,0.0031,0,0,113.7801,0,0,20.1149,1.0678,0,0.7264,3.1824,0,0,12.2519,7.5336,0,0,11.0849,31.1465,2007,182,54,1.4,58.66193,-168.48019,L-18
2.00701E+11,0,0,0,0,0,0,29.8094,0,0,128.6144,0.3574,0,1.9795,0.2765,0,0,0.3607,0.0438,0.884,0,22.0386,107.7582,2007,183,47,1.5,58.98454,-168.53889,M-18
2.00701E+11,0,0,1.9164,0,0,0,20.2467,0,0,40.2599,0.1026,0,4.3824,12.0371,0,0,7.0618,35.574,0,0,25.9771,16.7209,2007,183,55,0.5,59.00104,-169.16499,M-19
2.00701E+11,0,0,2.036,0.4889,0.9368,0,29.578,0,0,52.788,0,0,0.6825,0.2306,0,0.007,24.8402,69.6465,0,0,27.0758,2.2162,2007,183,63,-1.1,59.01458,-169.8299,M-20
2.00701E+11,0,0.0021,0.2268,0,0.0033,0,30.0964,0,0,56.0661,0,0,5.389,5.6141,0,0.0172,15.7959,42.0125,0,0,10.1185,3.3846,2007,183,67,-0.7,58.68018,-169.7897,L-20
2.00701E+11,0,0,0.9812,0,0.3106,0,62.8859,0,0,10.6334,0.2282,0,8.623,10.5521,0,0,1.0451,0.575,0,0,8.6496,4.6871,2007,183,63,0.1,58.66684,-169.1871,L-19
2.00701E+11,31.8347,0,0,12.223,0,0.7547,0,0,0,0,0,0,6.274,77.4641,0,0,6.9591,0,0,0,9.3415,4.3245,2007,185,130,3.6,56.31375,-168.8802,E-19
2.00701E+11,44.2121,1.8752,1.0934,24.1765,0,0.4324,0,0,0,0,0.1342,0,17.0002,345.0548,0,0.0796,8.1415,0.6725,0,0,12.4718,11.0169,2007,185,101,3,56.6627,-168.9165,F-19
2.00701E+11,31.2658,0,0,1.9297,0,0.1831,0,0,0,0.1415,0.0344,0,3.6541,78.5197,0.0227,0,1.6375,8.2493,0,0,6.7473,0,2007,185,98,2.3,56.80496,-168.6064,GF1918
2.00701E+11,8.3759,0,1.9887,2.0074,0,0,11.9618,0,0,6.3457,2.7271,0,11.3003,326.2059,0,0,0.7679,1.0889,0,0,9.86,56.107,2007,185,80,1.3,57.0111,-168.99139,G-19
2.00701E+11,1.9536,0,4.1731,2.5719,0,0,13.4299,0,0,11.1161,2.5231,0,1.8879,96.6993,0,0,3.3199,3.6526,0,0,4.8809,27.7172,2007,185,77,0.9,57.1498,-168.638,HG1918
2.00701E+11,1.5042,0,0.5136,0,0,0,6.5712,0,0,7.3891,0.8989,0,21.9792,40.9397,0,0,1.7261,2.4896,0,5.6696,4.9239,107.3982,2007,186,71,0.4,57.32703,-169.0056,H-19
2.00701E+11,0,0,0.1642,3.0284,0,0,17.0079,0,0,10.8618,0.5772,0,9.9996,39.5781,0,0,0.9928,1.2251,0,0,6.1235,24.9046,2007,186,72,0.4,57.49684,-168.7352,IH1918
2.00701E+11,0,0,0,0.5942,0,0,22.1588,0,0,10.1872,0.1081,0,1.3237,17.7356,0,0,0.2553,2.8983,0,0,5.0907,18.6683,2007,186,69,-0.1,57.65367,-169.0239,I-19
2.00701E+11,0,0,0.099,1.4638,0,0,49.6221,0,0,19.7756,0.2119,0,2.3177,7.7762,0,0,0.8997,1.2451,0,0,5.5647,20.5684,2007,186,71,0.1,57.80475,-168.72099,JI1918
2.00701E+11,0,0,0.7036,0.0317,0,0,23.6072,0,0,41.6007,0.5288,0,1.6168,2.8498,0,0,0.967,2.1635,0,0,6.0163,23.6239,2007,186,69,-0.3,57.98581,-169.0822,J-19
2.00701E+11,0,0,0.6484,0.5793,0,0,19.6381,0,0,6.3959,0.435,0,2.8995,1.408,0,0.0245,2.3451,20.3498,0,0,5.0051,2.6377,2007,187,68,-0.1,58.33258,-169.10069,K-19
2.00701E+11,0,0,0.1972,0.0997,0.4804,0,82.0846,0,0,24.196,0.0291,0,2.4725,7.5853,0,0.0247,0.7685,11.394,0,0,1.5835,2.704,2007,187,70,-0.7,58.34671,-169.7346,K-20
2.00701E+11,0,0,0.8461,0.4488,0.2029,0,24.488,0,0,24.0655,0.1131,0,7.0748,6.7147,0.3632,0,2.1701,53.4025,0,0,17.6695,0.6854,2007,187,70,-0.9,58.0107,-169.7132,J-20
2.00701E+11,0,0,0.4291,0.2542,0,0,31.704,0,0,20.5936,1.0408,0,2.7966,11.34,0,0,0.6704,3.9134,0,0,7.0343,24.6145,2007,187,67,-0.5,57.84283,-169.3512,JI2019
2.00701E+11,0,0,2.7412,0.2799,0.5066,0,30.7072,0,0,20.2687,0.3183,0,1.5874,29.5948,0.3923,0,0.7445,3.9355,0,0,10.9177,15.2145,2007,187,71,-0.7,57.6748,-169.66319,I-20
2.00701E+11,0,0,0.7918,5.8442,0,0,16.6488,0,0,8.9893,1.4446,0,8.3318,27.7207,0,0.0216,2.6974,5.9266,0,3.1875,5.136,56.531,2007,188,69,-0.1,57.4872,-169.3322,IH2019
2.00701E+11,0,0,1.0845,0.5065,0,0,38.2055,0,0,1.5293,0.8183,0,9.8044,18.888,0,0,4.5793,4.2056,0,0,9.4408,61.1729,2007,188,68,0.3,57.50341,-169.96091,IH2120
